movie_name,conversation_id,utterance_id,speaker_id,speaker_name,listener_id,listener_name,current_turn,current_text,context_text,relationship_type,graph_summary,translation_context_only,translation_model_context_only,translation_with_graph,translation_model_with_graph
titanic,L614687,L614692,u8455,JACK,u8462,ROSE,"JACK: Alright, we're going. We'll drink cheap beer and go on the rollercoaster until we throw up and we'll ride horses on the beach... right in the surf... but you have to ride like a cowboy, none of that side-saddle stuff.","Alright, we're going. We'll drink cheap beer and go on the rollercoaster until we throw up and we'll ride horses on the beach... right in the surf... but you have to ride like a cowboy, none of that side-saddle stuff.","ROSE: A whole ten cents?!
JACK: Yeah; it was great money... I could make a dollar a day, sometimes. But only in summer. When it got cold, I decided to go to Paris and see what the real artists were doing.
ROSE: Why can't I be like you Jack? Just head out for the horizon whenever I feel like it. Say we'll go there, sometime... to that pier... even if we only ever just talk about it.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",好，我们去。我们喝便宜啤酒，坐过山车，坐到想吐；还要在海滩上骑马……就在浪里骑……不过你得像牛仔那样骑，别搞那种侧坐式。,gpt-5.4-mini,好，我们就去。我们会喝便宜啤酒，坐过山车坐到吐，还要在海滩上骑马……就在浪里……不过你得像牛仔那样骑，不准那种侧坐法。,gpt-5.4-mini
titanic,L614687,L614693,u8462,ROSE,u8455,JACK,ROSE: You mean one leg on each side? Scandalous! Can you show me?,You mean one leg on each side? Scandalous! Can you show me?,"JACK: Yeah; it was great money... I could make a dollar a day, sometimes. But only in summer. When it got cold, I decided to go to Paris and see what the real artists were doing.
ROSE: Why can't I be like you Jack? Just head out for the horizon whenever I feel like it. Say we'll go there, sometime... to that pier... even if we only ever just talk about it.
JACK: Alright, we're going. We'll drink cheap beer and go on the rollercoaster until we throw up and we'll ride horses on the beach... right in the surf... but you have to ride like a cowboy, none of that side-saddle stuff.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",你是说两腿分开骑？太失礼了！你能教我吗？,gpt-5.4-mini,你是说两腿跨着骑？太放肆了！你能教我吗？,gpt-5.4-mini
titanic,L614687,L614694,u8455,JACK,u8462,ROSE,JACK: Sure. If you like.,Sure. If you like.,"ROSE: Why can't I be like you Jack? Just head out for the horizon whenever I feel like it. Say we'll go there, sometime... to that pier... even if we only ever just talk about it.
JACK: Alright, we're going. We'll drink cheap beer and go on the rollercoaster until we throw up and we'll ride horses on the beach... right in the surf... but you have to ride like a cowboy, none of that side-saddle stuff.
ROSE: You mean one leg on each side? Scandalous! Can you show me?",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",当然。如果你想的话。,gpt-5.4-mini,当然。只要你愿意。,gpt-5.4-mini
titanic,L614687,L614695,u8462,ROSE,u8455,JACK,ROSE: I think I would. And teach me to spit too. Like a man. Why should only men be able to spit. It's unfair.,I think I would. And teach me to spit too. Like a man. Why should only men be able to spit. It's unfair.,"JACK: Alright, we're going. We'll drink cheap beer and go on the rollercoaster until we throw up and we'll ride horses on the beach... right in the surf... but you have to ride like a cowboy, none of that side-saddle stuff.
ROSE: You mean one leg on each side? Scandalous! Can you show me?
JACK: Sure. If you like.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我想学。还有教我吐痰，像男人那样。凭什么只有男人才能吐痰？这太不公平了。,gpt-5.4-mini,我想学。还有教我吐痰，像男人一样。凭什么只有男人能吐痰，这不公平。,gpt-5.4-mini
titanic,L614687,L614696,u8455,JACK,u8462,ROSE,"JACK: They didn't teach you that in finishing school? Here, it's easy. Watch closely.","They didn't teach you that in finishing school? Here, it's easy. Watch closely.","ROSE: You mean one leg on each side? Scandalous! Can you show me?
JACK: Sure. If you like.
ROSE: I think I would. And teach me to spit too. Like a man. Why should only men be able to spit. It's unfair.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",他们在礼仪学校没教你这个吗？来，很简单。看仔细了。,gpt-5.4-mini,他们在淑女学校没教你这个？看，很简单。仔细看着。,gpt-5.4-mini
titanic,L614700,L614700,u8462,ROSE,,,"ROSE: Mother, may I introduce Jack Dawson.","Mother, may I introduce Jack Dawson.",,unclear,,妈妈，我来介绍一下杰克·道森。,gpt-5.4-mini,妈妈，我能介绍一下杰克·道森吗？,gpt-5.4-mini
titanic,L614700,L614701,u8463,RUTH,u8462,ROSE,"RUTH: Charmed, I'm sure.","Charmed, I'm sure.","ROSE: Mother, may I introduce Jack Dawson.",familial,"Speaker: RUTH
Listener: ROSE
Relationship: familial
Translation guidance: Preserve family-related intimacy or authority in the wording.",很高兴认识你，我想。,gpt-5.4-mini,很高兴认识你，想必如此。,gpt-5.4-mini
titanic,L614715,L614715,u8455,JACK,,,"JACK: I saw that in a nickelodeon once, and I always wanted to do it.","I saw that in a nickelodeon once, and I always wanted to do it.",,unclear,,我在一家小电影院里见过一次，后来一直想这么做。,gpt-5.4-mini,我在一家镍币电影院里看过一次，一直想这么做。,gpt-5.4-mini
titanic,L614715,L614716,u8462,ROSE,u8455,JACK,"ROSE: Cal, surely you remember Mr. Dawson.","Cal, surely you remember Mr. Dawson.","JACK: I saw that in a nickelodeon once, and I always wanted to do it.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",卡尔，你当然记得道森先生吧。,gpt-5.4-mini,卡尔，你一定还记得道森先生吧。,gpt-5.4-mini
titanic,L614737,L614737,u8450,CAL,,,CAL: Just a soupcon of lemon... ...it improves the flavor with champagne.,Just a soupcon of lemon... ...it improves the flavor with champagne.,,unclear,,只要一点点柠檬……跟香槟一起，味道会更好。,gpt-5.4-mini,只要一点点柠檬……配香槟，味道会更好。,gpt-5.4-mini
titanic,L614737,L614738,u8455,JACK,u8450,CAL,"JACK: No caviar for me, thanks. Never did like it much.","No caviar for me, thanks. Never did like it much.",CAL: Just a soupcon of lemon... ...it improves the flavor with champagne.,adversarial,"Speaker: JACK
Listener: CAL
Relationship: adversarial
Translation guidance: Preserve tension, hostility, or confrontational tone.",我不要鱼子酱，谢谢。我本来就不太喜欢。,gpt-5.4-mini,鱼子酱就免了，谢谢。我一直都不怎么喜欢。,gpt-5.4-mini
titanic,L614754,L614754,u8462,ROSE,,,"ROSE: Your ship is a wonder, Mr. Andrews. Truly.","Your ship is a wonder, Mr. Andrews. Truly.",,unclear,,安德鲁斯先生，你的船真是个奇迹，真的。,gpt-5.4-mini,安德鲁斯先生，您的船真是个奇迹。真的。,gpt-5.4-mini
titanic,L614754,L614755,u8446,ANDREWS,u8462,ROSE,"ANDREWS: Thank you, Rose.","Thank you, Rose.","ROSE: Your ship is a wonder, Mr. Andrews. Truly.",acquaintance,"Speaker: ANDREWS
Listener: ROSE
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",谢谢你，Rose。,gpt-5.4-mini,谢谢你，露丝。,gpt-5.4-mini
titanic,L614760,L614760,u8455,JACK,,,JACK: No thanks. I'm heading back.,No thanks. I'm heading back.,,unclear,,不用了，谢谢。我得回去了。,gpt-5.4-mini,不用了，谢谢。我得回去了。,gpt-5.4-mini
titanic,L614760,L614761,u8450,CAL,u8455,JACK,"CAL: Probably best. It'll be all business and politics, that sort of thing. Wouldn't interest you. Good of you to come.","Probably best. It'll be all business and politics, that sort of thing. Wouldn't interest you. Good of you to come.",JACK: No thanks. I'm heading back.,adversarial,"Speaker: CAL
Listener: JACK
Relationship: adversarial
Translation guidance: Preserve tension, hostility, or confrontational tone.",也好。到时候都是生意和政治之类的事，你不会感兴趣。谢谢你能来。,gpt-5.4-mini,也好。那儿只会是些生意和政治之类的事，你不会感兴趣。你能来，算你有心了。,gpt-5.4-mini
titanic,L614762,L614762,u8462,ROSE,,,"ROSE: Jack, must you go?","Jack, must you go?",,unclear,,杰克，你非走不可吗？,gpt-5.4-mini,杰克，你一定要走吗？,gpt-5.4-mini
titanic,L614762,L614763,u8455,JACK,u8462,ROSE,JACK: Time for my coach to turn back into a pumpkin.,Time for my coach to turn back into a pumpkin.,"ROSE: Jack, must you go?",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我的马车该变回南瓜了。,gpt-5.4-mini,我该回去了，车马要变回南瓜了。,gpt-5.4-mini
titanic,L614765,L614765,u8462,ROSE,,,"ROSE: May I cut in, miss?","May I cut in, miss?",,unclear,,小姐，我可以插个舞吗？,gpt-5.4-mini,小姐，我可以插个队吗？,gpt-5.4-mini
titanic,L614765,L614766,u8455,JACK,u8462,ROSE,"JACK: You're still my best girl, Cora.","You're still my best girl, Cora.","ROSE: May I cut in, miss?",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",你还是我最好的姑娘，科拉。,gpt-5.4-mini,你还是我最心爱的姑娘，科拉。,gpt-5.4-mini
titanic,L614767,L614767,u8462,ROSE,,,ROSE: I don't know the steps.,I don't know the steps.,,unclear,,我不知道舞步。,gpt-5.4-mini,我不会跳。,gpt-5.4-mini
titanic,L614767,L614768,u8455,JACK,u8462,ROSE,JACK: Just move with me. Don't think.,Just move with me. Don't think.,ROSE: I don't know the steps.,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",跟着我动，别想太多。,gpt-5.4-mini,跟着我就行，别想。,gpt-5.4-mini
titanic,L614770,L614770,u8455,JACK,,,JACK: How you two doin'?,How you two doin'?,,unclear,,你们俩怎么样？,gpt-5.4-mini,你们俩怎么样？,gpt-5.4-mini
titanic,L614770,L614771,u8451,FABRIZIO,u8455,JACK,"FABRIZIO: I don't know what she's say, she don't know what I say, so we get along fine.","I don't know what she's say, she don't know what I say, so we get along fine.",JACK: How you two doin'?,friend,"Speaker: FABRIZIO
Listener: JACK
Relationship: friend
Translation guidance: Preserve casual, familiar, and friendly wording.",我不知道她在说什么，她也不知道我在说什么，所以我们相处得很好。,gpt-5.4-mini,我不知道她说什么，她也不知道我说什么，所以我们相处得挺好。,gpt-5.4-mini
titanic,L614780,L614780,u8455,JACK,,,JACK: You're not one of them. There's been a mistake.,You're not one of them. There's been a mistake.,,unclear,,你不是他们中的一员。一定是弄错了。,gpt-5.4-mini,你不是他们中的一员。一定是搞错了。,gpt-5.4-mini
titanic,L614780,L614781,u8462,ROSE,u8455,JACK,ROSE: A mistake?,A mistake?,JACK: You're not one of them. There's been a mistake.,romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",搞错了？,gpt-5.4-mini,弄错了？,gpt-5.4-mini
titanic,L614780,L614782,u8455,JACK,u8462,ROSE,JACK: Uh huh. You got mailed to the wrong address.,Uh huh. You got mailed to the wrong address.,"JACK: You're not one of them. There's been a mistake.
ROSE: A mistake?",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",嗯哼。把你送错地址了。,gpt-5.4-mini,嗯。把你送错地址了。,gpt-5.4-mini
titanic,L614780,L614783,u8462,ROSE,u8455,JACK,"ROSE: I did, didn't I? Look! A shooting star.","I did, didn't I? Look! A shooting star.","JACK: You're not one of them. There's been a mistake.
ROSE: A mistake?
JACK: Uh huh. You got mailed to the wrong address.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我弄错了，是不是？看！流星。,gpt-5.4-mini,我还真是。看！流星。,gpt-5.4-mini
titanic,L614780,L614784,u8455,JACK,u8462,ROSE,"JACK: That was a long one. My father used to say that whenever you saw one, it was a soul going to heaven.","That was a long one. My father used to say that whenever you saw one, it was a soul going to heaven.","ROSE: A mistake?
JACK: Uh huh. You got mailed to the wrong address.
ROSE: I did, didn't I? Look! A shooting star.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",那颗很长。我父亲以前总说，只要看到它，那就是一个灵魂升上天堂。,gpt-5.4-mini,那颗挺长的。我父亲常说，只要看到一颗流星，那就是一个灵魂在上天堂。,gpt-5.4-mini
titanic,L614780,L614785,u8462,ROSE,u8455,JACK,ROSE: I like that. Aren't we supposed to wish on it?,I like that. Aren't we supposed to wish on it?,"JACK: Uh huh. You got mailed to the wrong address.
ROSE: I did, didn't I? Look! A shooting star.
JACK: That was a long one. My father used to say that whenever you saw one, it was a soul going to heaven.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我喜欢这个。我们不是应该对它许愿吗？,gpt-5.4-mini,我喜欢这个。我们不是该对它许愿吗？,gpt-5.4-mini
titanic,L614789,L614789,u8450,CAL,,,CAL: I had hoped you would come to me last night.,I had hoped you would come to me last night.,,unclear,,我原本希望你昨晚会来找我。,gpt-5.4-mini,我本希望你昨晚能来找我。,gpt-5.4-mini
titanic,L614789,L614790,u8462,ROSE,u8450,CAL,ROSE: I was tired.,I was tired.,CAL: I had hoped you would come to me last night.,romantic_intent,"Speaker: ROSE
Listener: CAL
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我累了。,gpt-5.4-mini,我累了。,gpt-5.4-mini
titanic,L614789,L614791,u8450,CAL,u8462,ROSE,CAL: Yes. Your exertions below decks were no doubt exausting.,Yes. Your exertions below decks were no doubt exausting.,"CAL: I had hoped you would come to me last night.
ROSE: I was tired.",acquaintance,"Speaker: CAL
Listener: ROSE
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",是啊，你在下层甲板的活动，想必一定累坏了。,gpt-5.4-mini,是啊。你在下层甲板的忙碌想必累坏了。,gpt-5.4-mini
titanic,L614789,L614792,u8462,ROSE,u8450,CAL,ROSE: I see you had that undertaker of a manservant follow me.,I see you had that undertaker of a manservant follow me.,"CAL: I had hoped you would come to me last night.
ROSE: I was tired.
CAL: Yes. Your exertions below decks were no doubt exausting.",romantic_intent,"Speaker: ROSE
Listener: CAL
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我看你还让那个像殡仪员一样的男仆跟踪我。,gpt-5.4-mini,我看你让那个像殡葬师一样的男仆跟踪我了。,gpt-5.4-mini
titanic,L614789,L614793,u8450,CAL,u8462,ROSE,CAL: You will never behave like that again! Do you understand?,You will never behave like that again! Do you understand?,"ROSE: I was tired.
CAL: Yes. Your exertions below decks were no doubt exausting.
ROSE: I see you had that undertaker of a manservant follow me.",acquaintance,"Speaker: CAL
Listener: ROSE
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",你再也不许那样行事了！听明白了吗？,gpt-5.4-mini,你以后再也不许那样做了！你明白吗？,gpt-5.4-mini
titanic,L614789,L614794,u8462,ROSE,u8450,CAL,ROSE: I'm not some foreman in your mills than you can command! I am your fiancee --,I'm not some foreman in your mills than you can command! I am your fiancee --,"CAL: Yes. Your exertions below decks were no doubt exausting.
ROSE: I see you had that undertaker of a manservant follow me.
CAL: You will never behave like that again! Do you understand?",romantic_intent,"Speaker: ROSE
Listener: CAL
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我不是你工厂里那种可以任你呼来喝去的工头！我是你的未婚妻——,gpt-5.4-mini,我不是你工厂里的什么工头，不是你可以随意指使的！我是你的未婚妻——,gpt-5.4-mini
titanic,L614799,L614799,u8463,RUTH,,,"RUTH: Rose, this is not a game! Our situation is precarious. You know the money's gone!","Rose, this is not a game! Our situation is precarious. You know the money's gone!",,unclear,,罗斯，这不是儿戏！我们的处境很危险。你知道钱已经没了！,gpt-5.4-mini,露丝，这不是游戏！我们的处境很危险。你知道钱已经没了！,gpt-5.4-mini
titanic,L614799,L614800,u8462,ROSE,u8463,RUTH,ROSE: Of course I know it's gone. You remind me every day!,Of course I know it's gone. You remind me every day!,"RUTH: Rose, this is not a game! Our situation is precarious. You know the money's gone!",familial,"Speaker: ROSE
Listener: RUTH
Relationship: familial
Translation guidance: Preserve family-related intimacy or authority in the wording.",我当然知道没了。你每天都提醒我！,gpt-5.4-mini,我当然知道没了！你每天都提醒我！,gpt-5.4-mini
titanic,L614799,L614801,u8463,RUTH,u8462,ROSE,RUTH: Your father left us nothing but a legacy of bad debts hidden by a good name. And that name is the only card we have to play.,Your father left us nothing but a legacy of bad debts hidden by a good name. And that name is the only card we have to play.,"RUTH: Rose, this is not a game! Our situation is precarious. You know the money's gone!
ROSE: Of course I know it's gone. You remind me every day!",familial,"Speaker: RUTH
Listener: ROSE
Relationship: familial
Translation guidance: Preserve family-related intimacy or authority in the wording.",你父亲留给我们的，只有一个好名声掩盖下的烂账。就只有这块招牌，是我们唯一能打的牌。,gpt-5.4-mini,你父亲除了用好名声掩盖的坏债务，什么都没给我们留下。而这个名声，就是我们唯一能打的牌。,gpt-5.4-mini
titanic,L614802,L614802,u8463,RUTH,,,"RUTH: I don't understand you. It is a fine match with Hockley, and it will insure our survival.","I don't understand you. It is a fine match with Hockley, and it will insure our survival.",,unclear,,我真不懂你。跟霍克利结亲是门好亲事，而且这能保证我们的生存。,gpt-5.4-mini,我不懂你。和霍克利结婚是门好亲事，这会保证我们的生存。,gpt-5.4-mini
titanic,L614802,L614803,u8462,ROSE,u8463,RUTH,ROSE: How can you put this on my shoulders?,How can you put this on my shoulders?,"RUTH: I don't understand you. It is a fine match with Hockley, and it will insure our survival.",familial,"Speaker: ROSE
Listener: RUTH
Relationship: familial
Translation guidance: Preserve family-related intimacy or authority in the wording.",你怎么能把这件事都推到我身上？,gpt-5.4-mini,你怎么能把这件事推到我肩上？,gpt-5.4-mini
titanic,L614804,L614804,u8463,RUTH,,,"RUTH: Do you want to se me working as a seamstress? Is that what you want? Do you want to see our fine things sold at an auction, our memories scattered to the winds? My God, Rose, how can you be so selfish?","Do you want to se me working as a seamstress? Is that what you want? Do you want to see our fine things sold at an auction, our memories scattered to the winds? My God, Rose, how can you be so selfish?",,unclear,,你想看我做女裁缝吗？你就是想看这个？你想看我们那些值钱的东西被拍卖掉，我们的回忆被风吹散吗？我的天啊，罗斯，你怎么能这么自私？,gpt-5.4-mini,你想看我做裁缝吗？你想这样吗？你想看我们那些好东西被拿去拍卖，我们的回忆被风吹散吗？我的天，露丝，你怎么能这么自私？,gpt-5.4-mini
titanic,L614804,L614805,u8462,ROSE,u8463,RUTH,ROSE: It's so unfair.,It's so unfair.,"RUTH: Do you want to se me working as a seamstress? Is that what you want? Do you want to see our fine things sold at an auction, our memories scattered to the winds? My God, Rose, how can you be so selfish?",familial,"Speaker: ROSE
Listener: RUTH
Relationship: familial
Translation guidance: Preserve family-related intimacy or authority in the wording.",这太不公平了。,gpt-5.4-mini,这太不公平了。,gpt-5.4-mini
titanic,L614804,L614806,u8463,RUTH,u8462,ROSE,RUTH: Of course it's unfair! We're women. Our choices are never easy.,Of course it's unfair! We're women. Our choices are never easy.,"RUTH: Do you want to se me working as a seamstress? Is that what you want? Do you want to see our fine things sold at an auction, our memories scattered to the winds? My God, Rose, how can you be so selfish?
ROSE: It's so unfair.",familial,"Speaker: RUTH
Listener: ROSE
Relationship: familial
Translation guidance: Preserve family-related intimacy or authority in the wording.",当然不公平！我们是女人，我们的选择从来都不容易。,gpt-5.4-mini,当然不公平！我们是女人，我们的选择从来都不容易。,gpt-5.4-mini
titanic,L614829,L614829,u8462,ROSE,,,"ROSE: Mr. Andrews, I did the sum in my head, and with the number of lifeboats times the capacity you mentioned... forgive me, but it seems that there are not enough for everyone aboard.","Mr. Andrews, I did the sum in my head, and with the number of lifeboats times the capacity you mentioned... forgive me, but it seems that there are not enough for everyone aboard.",,unclear,,安德鲁先生，我在脑子里算了一下，把救生艇数量乘以您提到的载客人数……请原谅我，但似乎不够船上所有人用。,gpt-5.4-mini,安德鲁斯先生，我在脑子里算过了，按救生艇的数量乘以您提到的容量……请原谅我，但看来，船上所有人都不够用。,gpt-5.4-mini
titanic,L614829,L614830,u8446,ANDREWS,u8462,ROSE,"ANDREWS: About half, actually. Rose, you miss nothing, do you? In fact, I put in these new type davits, which can take an extra row of boats here. But it was thought... by some... that the deck would look too cluttered. So I was over-ruled.","About half, actually. Rose, you miss nothing, do you? In fact, I put in these new type davits, which can take an extra row of boats here. But it was thought... by some... that the deck would look too cluttered. So I was over-ruled.","ROSE: Mr. Andrews, I did the sum in my head, and with the number of lifeboats times the capacity you mentioned... forgive me, but it seems that there are not enough for everyone aboard.",acquaintance,"Speaker: ANDREWS
Listener: ROSE
Relationship: acquaintance
Translation guidance: Use neutral social wording without excessive intimacy.",实际上，只有一半。露丝，你可真是什么都看得出来，不是吗？其实，我装了这种新式吊艇架，这里本来还能多加一排救生艇。可有人……认为……甲板看起来会太拥挤。所以他们否决了我的建议。,gpt-5.4-mini,实际上只有一半。罗斯，你真是什么都逃不过你的眼睛，不是吗？其实，我装了这种新式吊艇架，这里还能再加一排救生艇。不过有人觉得……甲板上会显得太拥挤。所以他们否决了我的意见。,gpt-5.4-mini
titanic,L614834,L614834,u8455,JACK,,,"JACK: Rose, you're no picnic... you're a spoiled little brat even, but under that you're a strong, pure heart, and you're the most amazingly astounding girl I've ever known and --","Rose, you're no picnic... you're a spoiled little brat even, but under that you're a strong, pure heart, and you're the most amazingly astounding girl I've ever known and --",,unclear,,露丝，你可不是什么省油的灯……你甚至是个被宠坏的小丫头，可在这下面，你有一颗坚强、纯真的心，你是我认识的最了不起、最让人惊叹的姑娘，而且——,gpt-5.4-mini,露丝，你可不是个省油的灯……说你是个被宠坏的小丫头都不为过，可在这下面，你有一颗坚强而纯洁的心。你是我认识过的最了不起、最惊人的女孩，而且——,gpt-5.4-mini
titanic,L614834,L614835,u8462,ROSE,u8455,JACK,"ROSE: Jack, I --","Jack, I --","JACK: Rose, you're no picnic... you're a spoiled little brat even, but under that you're a strong, pure heart, and you're the most amazingly astounding girl I've ever known and --",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",杰克，我……,gpt-5.4-mini,杰克，我——,gpt-5.4-mini
titanic,L614834,L614836,u8455,JACK,u8462,ROSE,"JACK: No wait. Let me try to get this out. You're amazing... and I know I have nothing to offer you, Rose. I know that. But I'm involved now. You jump, I jump, remember? I can't turn away without knowin' that you're goin' to be alright.","No wait. Let me try to get this out. You're amazing... and I know I have nothing to offer you, Rose. I know that. But I'm involved now. You jump, I jump, remember? I can't turn away without knowin' that you're goin' to be alright.","JACK: Rose, you're no picnic... you're a spoiled little brat even, but under that you're a strong, pure heart, and you're the most amazingly astounding girl I've ever known and --
ROSE: Jack, I --",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",等等，让我把话说完。你很了不起……我知道我没什么能给你的，Rose，我知道。但我已经卷进来了。你跳，我就跳，还记得吗？要是不知道你会没事，我没法就这么转身离开。,gpt-5.4-mini,别，等等。让我把话说完。你很了不起……我知道我给不了你什么，露丝，我知道。但我已经卷进来了。你跳，我就跳，还记得吗？我没法就这么转身离开，除非知道你会平安无事。,gpt-5.4-mini
titanic,L614837,L614837,u8462,ROSE,,,ROSE: You're making this very hard. I'll be fine. Really.,You're making this very hard. I'll be fine. Really.,,unclear,,你这样让我很为难。我会没事的。真的。,gpt-5.4-mini,你这样让我很难受。我会没事的。真的。,gpt-5.4-mini
titanic,L614837,L614838,u8455,JACK,u8462,ROSE,"JACK: I don't think so. They've got you in a glass jar like some butterfly, and you're goin' to die if you don't break out. Maybe not right away, 'cause you're strong. But sooner or later the fire in you is goin' to go out.","I don't think so. They've got you in a glass jar like some butterfly, and you're goin' to die if you don't break out. Maybe not right away, 'cause you're strong. But sooner or later the fire in you is goin' to go out.",ROSE: You're making this very hard. I'll be fine. Really.,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我不这么想。他们把你像只蝴蝶一样关在玻璃罩里，要是你不挣脱出来，你会死的。也许不是马上，因为你很坚强。但迟早，你心里的火会熄灭。,gpt-5.4-mini,我不这么认为。他们把你关在玻璃瓶里，像只蝴蝶一样；要是你不挣脱出来，你会死的。也许不是马上，因为你很坚强。可迟早你心里的火会熄灭。,gpt-5.4-mini
titanic,L614837,L614839,u8462,ROSE,u8455,JACK,"ROSE: It's not up to you to save me, Jack.","It's not up to you to save me, Jack.","ROSE: You're making this very hard. I'll be fine. Really.
JACK: I don't think so. They've got you in a glass jar like some butterfly, and you're goin' to die if you don't break out. Maybe not right away, 'cause you're strong. But sooner or later the fire in you is goin' to go out.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",你没资格来救我，杰克。,gpt-5.4-mini,杰克，轮不到你来救我。,gpt-5.4-mini
titanic,L614837,L614840,u8455,JACK,u8462,ROSE,JACK: You're right. Only you can do that.,You're right. Only you can do that.,"ROSE: You're making this very hard. I'll be fine. Really.
JACK: I don't think so. They've got you in a glass jar like some butterfly, and you're goin' to die if you don't break out. Maybe not right away, 'cause you're strong. But sooner or later the fire in you is goin' to go out.
ROSE: It's not up to you to save me, Jack.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",你说得对。只有你自己能做到。,gpt-5.4-mini,你说得对。只有你自己能做到。,gpt-5.4-mini
titanic,L614837,L614841,u8462,ROSE,u8455,JACK,"ROSE: I have to get back, they'll miss me. Please, Jack, for both our sakes, leave me alone.","I have to get back, they'll miss me. Please, Jack, for both our sakes, leave me alone.","JACK: I don't think so. They've got you in a glass jar like some butterfly, and you're goin' to die if you don't break out. Maybe not right away, 'cause you're strong. But sooner or later the fire in you is goin' to go out.
ROSE: It's not up to you to save me, Jack.
JACK: You're right. Only you can do that.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我得回去了，他们会发现我不见的。求你了，杰克，为了我们俩，你离我远点。,gpt-5.4-mini,我得回去了，他们会找我的。求你了，杰克，为了我们俩好，别再来找我了。,gpt-5.4-mini
titanic,L614846,L614846,u8462,ROSE,,,ROSE: Fabrizio said you might be up --,Fabrizio said you might be up --,,unclear,,法布里齐奥说你可能已经醒了——,gpt-5.4-mini,法布里齐奥说你可能醒了——,gpt-5.4-mini
titanic,L614846,L614847,u8455,JACK,u8462,ROSE,JACK: Sssshh. Come here.,Sssshh. Come here.,ROSE: Fabrizio said you might be up --,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",嘘。过来。,gpt-5.4-mini,嘘。过来。,gpt-5.4-mini
titanic,L614857,L614857,u8462,ROSE,,,ROSE: Will this light do? Don't artists need good light?,Will this light do? Don't artists need good light?,,unclear,,这灯光够吗？画家不是都需要好光线吗？,gpt-5.4-mini,这光行吗？画家不是需要好的光线吗？,gpt-5.4-mini
