movie_name,conversation_id,utterance_id,turn_index,utterance_order,speaker_id,speaker_name,listener_id,listener_name,current_power_dynamic,current_respect_level,current_relationship_type,current_global_category,active_risk_types,target_risk_count,aggregate_power_dynamic,aggregate_respect_level,aggregate_relationship_type,recent_power_dynamic,recent_respect_level,recent_relationship_type,edge_observation_count,recent_observation_count,supporting_utterance_ids,recent_utterance_ids,recent_evidence_lines
dead poets society,L157479,L157480,,,u4788,TODD,u4785,NEIL,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,4,4,L157226 || L157232 || L157450 || L157480,L157226 || L157232 || L157450 || L157480,Todd Anderson. || I don't. || Yes.  But || Found what?
dead poets society,L157482,L157483,,,u4785,NEIL,u4788,TODD,roughly_equal_power,low_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,low_respect,peer_friend,roughly_equal_power,low_respect,peer_friend,3,3,L157451 || L157455 || L157483,L157451 || L157455 || L157483,"Put what?  Goddamn it, tell me. || God, you really have a problem, don't you?  How can it hurt you to read?  I mean isn't that what this is all about? Expressing yourself? || A play, dummy."
dead poets society,L157482,L157487,,,u4785,NEIL,u4788,TODD,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic;_risk_register,2,roughly_equal_power,low_respect,peer_friend,roughly_equal_power,low_respect,peer_friend,4,4,L157451 || L157455 || L157483 || L157487,L157451 || L157455 || L157483 || L157487,"Put what?  Goddamn it, tell me. || God, you really have a problem, don't you?  How can it hurt you to read?  I mean isn't that what this is all about? Expressing yourself? || A play, dummy. || So I'm gonna act!  Ever since I can remember I've wanted to try it.  Last summer I even tried to go to summer stock auditions but of course my father wouldn't let me."
dead poets society,L157490,L157490,,,u4788,TODD,unknown_listener,unknown_listener,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_register,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,1,1,L157490,L157490,"Neil, how are you gonna be in a play if your father won't let you?"
dead poets society,L157490,L157491,,,u4785,NEIL,u4788,TODD,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_register,1,roughly_equal_power,low_respect,peer_friend,roughly_equal_power,low_respect,peer_friend,5,5,L157451 || L157455 || L157483 || L157487 || L157491,L157451 || L157455 || L157483 || L157487 || L157491,"Put what?  Goddamn it, tell me. || God, you really have a problem, don't you?  How can it hurt you to read?  I mean isn't that what this is all about? Expressing yourself? || A play, dummy. || So I'm gonna act!  Ever since I can remember I've wanted to try it.  Last summer I even tried to go to summer stock auditions but of course my father wouldn't let me. || First I gotta get the part, then I'll worry about that."
dead poets society,L157500,L157501,,,u4788,TODD,u4785,NEIL,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,5,5,L157226 || L157232 || L157450 || L157480 || L157501,L157226 || L157232 || L157450 || L157480 || L157501,Todd Anderson. || I don't. || Yes.  But || Found what? || I guess.
dead poets society,L157502,L157502,,,u4785,NEIL,unknown_listener,unknown_listener,roughly_equal_power,low_respect,adversarial,adversarial,_risk_register,1,listener_higher_power,high_respect,adversarial,listener_higher_power,high_respect,adversarial,2,2,L157404 || L157502,L157404 || L157502,"Mr. Keating? Sir? Oh Captain My Captain.  What was the Dead Poets Society? || None of what Mr. Keating has to say means shit to you, does it?"
dead poets society,L157502,L157507,,,u4788,TODD,u4785,NEIL,listener_higher_power,high_respect,peer_friend,friendship,_risk_pragmatic,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,6,6,L157226 || L157232 || L157450 || L157480 || L157501 || L157507,L157226 || L157232 || L157450 || L157480 || L157501 || L157507,"Todd Anderson. || I don't. || Yes.  But || Found what? || I guess. || Listen Neil, I appreciate your interest in me but I'm not like you.  When you say things, people pay attention.  People follow you.  I'm not like that."
dead poets society,L157516,L157516,,,u4776,CHARLIE,unknown_listener,unknown_listener,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,2,2,L157235 || L157516,L157235 || L157516,"Hey, I heard you went to summer school? || I feel like I've never been alive.  For years I've been risking nothing.  I have no idea what I am or what I want to do! Neil, you know you want to act.  Knox wants Chris."
dead poets society,L157516,L157517,,,u4782,KNOX,u4776,CHARLIE,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_social,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,4,4,L157245 || L157271 || L157444 || L157517,L157245 || L157271 || L157444 || L157517,Knox Overstreet. || Yeah!  Tell him off!  It couldn't get any worse. || But why? || Needs Chris!  Must have Chris!
dead poets society,L157521,L157522,,,u4787,PITTS,u4776,CHARLIE,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,1,1,L157522,L157522,"Wait a minute, Charlie. This should belong to the club."
dead poets society,L157521,L157523,,,u4776,CHARLIE,u4787,PITTS,speaker_higher_power,neutral_respect,peer_friend,friendship,_risk_social,1,speaker_higher_power,neutral_respect,peer_friend,speaker_higher_power,neutral_respect,peer_friend,1,1,L157523,L157523,"It should, but I found it and now I claim it.  carpe cavern, guys.  Seize the cave."
dead poets society,L157547,L157549,,,u4788,TODD,u4785,NEIL,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,7,6,L157226 || L157232 || L157450 || L157480 || L157501 || L157507 || L157549,L157232 || L157450 || L157480 || L157501 || L157507 || L157549,"I don't. || Yes.  But || Found what? || I guess. || Listen Neil, I appreciate your interest in me but I'm not like you.  When you say things, people pay attention.  People follow you.  I'm not like that. || From you?"
dead poets society,L157547,L157551,,,u4788,TODD,u4785,NEIL,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_register,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,8,6,L157226 || L157232 || L157450 || L157480 || L157501 || L157507 || L157549 || L157551,L157450 || L157480 || L157501 || L157507 || L157549 || L157551,"Yes.  But || Found what? || I guess. || Listen Neil, I appreciate your interest in me but I'm not like you.  When you say things, people pay attention.  People follow you.  I'm not like that. || From you? || Neil, you're not gonna..."
dead poets society,L157556,L157556,,,u4781,KEATING,unknown_listener,unknown_listener,speaker_higher_power,neutral_respect,mentor_student,ally,_risk_social;_risk_register;_risk_ambiguity,3,speaker_higher_power,neutral_respect,mentor_student,speaker_higher_power,neutral_respect,mentor_student,1,1,L157556,L157556,"And don't limit poetry to the word. Poetry can be found in a work of art, music, a photograph, in the way a meal is prepared--anything with the stuff of revelation in it.  It can exist in the most everyday things but it must never, never be ordinary  By all means, write about the sky or a girl's smile but when you do, let your poetry conjure up salvation day, doomsday, any day, I don't care, as long as it enlightens us, thrills us and--if it's inspired--makes us feel a bit immortal."
dead poets society,L157565,L157566,,,u4781,KEATING,u4788,TODD,speaker_higher_power,neutral_respect,mentor_student,ally,_risk_ambiguity,1,speaker_higher_power,neutral_respect,mentor_student,speaker_higher_power,neutral_respect,mentor_student,1,1,L157566,L157566,A barbaric yawp.
dead poets society,L157567,L157569,,,u4781,KEATING,u4788,TODD,speaker_higher_power,neutral_respect,mentor_student,ally,_risk_ambiguity,1,speaker_higher_power,neutral_respect,mentor_student,speaker_higher_power,neutral_respect,mentor_student,2,2,L157566 || L157569,L157566 || L157569,A barbaric yawp. || Again!  Louder!
dead poets society,L157574,L157574,,,u4781,KEATING,unknown_listener,unknown_listener,speaker_higher_power,neutral_respect,mentor_student,ally,_risk_social,1,speaker_higher_power,neutral_respect,mentor_student,speaker_higher_power,neutral_respect,mentor_student,2,2,L157556 || L157574,L157556 || L157574,"And don't limit poetry to the word. Poetry can be found in a work of art, music, a photograph, in the way a meal is prepared--anything with the stuff of revelation in it.  It can exist in the most everyday things but it must never, never be ordinary  By all means, write about the sky or a girl's smile but when you do, let your poetry conjure up salvation day, doomsday, any day, I don't care, as long as it enlightens us, thrills us and--if it's inspired--makes us feel a bit immortal. || Todd, there's a picture of Whitman over the door.  What does he remind you Of? Quickly, Anderson, don't think about it."
dead poets society,L157574,L157576,,,u4781,KEATING,u4788,TODD,speaker_higher_power,neutral_respect,mentor_student,ally,_risk_social,1,speaker_higher_power,neutral_respect,mentor_student,speaker_higher_power,neutral_respect,mentor_student,3,3,L157566 || L157569 || L157576,L157566 || L157569 || L157576,A barbaric yawp. || Again!  Louder! || A madman.  Perhaps he was.  What kind of madman?  Don't think!  Answer.
dead poets society,L157574,L157577,,,u4788,TODD,u4781,KEATING,listener_higher_power,neutral_respect,mentor_student,ally,_risk_ambiguity,1,listener_higher_power,neutral_respect,mentor_student,listener_higher_power,neutral_respect,mentor_student,1,1,L157577,L157577,A crazy madman.
dead poets society,L157574,L157578,,,u4781,KEATING,u4788,TODD,speaker_higher_power,neutral_respect,mentor_student,ally,_risk_social,1,speaker_higher_power,neutral_respect,mentor_student,speaker_higher_power,neutral_respect,mentor_student,4,4,L157566 || L157569 || L157576 || L157578,L157566 || L157569 || L157576 || L157578,"A barbaric yawp. || Again!  Louder! || A madman.  Perhaps he was.  What kind of madman?  Don't think!  Answer. || Use your imagination!  First thing that pops to your mind, even if it's gibberish!"
dead poets society,L157574,L157580,,,u4781,KEATING,u4788,TODD,speaker_higher_power,neutral_respect,mentor_student,ally,_risk_social;_risk_pragmatic,2,speaker_higher_power,neutral_respect,mentor_student,speaker_higher_power,neutral_respect,mentor_student,5,5,L157566 || L157569 || L157576 || L157578 || L157580,L157566 || L157569 || L157576 || L157578 || L157580,"A barbaric yawp. || Again!  Louder! || A madman.  Perhaps he was.  What kind of madman?  Don't think!  Answer. || Use your imagination!  First thing that pops to your mind, even if it's gibberish! || Now there's the poet speaking!  Close your eyes and think of the picture. Describe what you see.  NOW!"
dead poets society,L157587,L157588,,,u4781,KEATING,u4788,TODD,speaker_higher_power,neutral_respect,mentor_student,ally,_risk_social;_risk_ambiguity,2,speaker_higher_power,neutral_respect,mentor_student,speaker_higher_power,neutral_respect,mentor_student,6,6,L157566 || L157569 || L157576 || L157578 || L157580 || L157588,L157566 || L157569 || L157576 || L157578 || L157580 || L157588,"A barbaric yawp. || Again!  Louder! || A madman.  Perhaps he was.  What kind of madman?  Don't think!  Answer. || Use your imagination!  First thing that pops to your mind, even if it's gibberish! || Now there's the poet speaking!  Close your eyes and think of the picture. Describe what you see.  NOW! || Don't stop!"
dead poets society,L157602,L157603,,,u4782,KNOX,u4785,NEIL,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,1,1,L157603,L157603,I'm calling her!
dead poets society,L157611,L157612,,,u4778,CHRIS,u4782,KNOX,roughly_equal_power,high_respect,peer_friend,friendship,_risk_social,1,roughly_equal_power,high_respect,peer_friend,roughly_equal_power,high_respect,peer_friend,1,1,L157612,L157612,"Chet's parents don't know about it, so please keep it quiet.  But you can bring someone if you like."
dead poets society,L157611,L157613,,,u4782,KNOX,u4778,CHRIS,roughly_equal_power,high_respect,peer_friend,friendship,_risk_social,1,roughly_equal_power,high_respect,acquaintance,roughly_equal_power,high_respect,acquaintance,2,2,L157352 || L157613,L157352 || L157613,"Sort of. || I'll be there.  The Danburrys.  Friday night.  Thank you, Chris."
dead poets society,L157614,L157616,,,u4782,KNOX,u4776,CHARLIE,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_register,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,5,5,L157245 || L157271 || L157444 || L157517 || L157616,L157245 || L157271 || L157444 || L157517 || L157616,Knox Overstreet. || Yeah!  Tell him off!  It couldn't get any worse. || But why? || Needs Chris!  Must have Chris! || Yeah.
dead poets society,L157614,L157617,,,u4776,CHARLIE,u4782,KNOX,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,3,3,L157441 || L157465 || L157617,L157441 || L157465 || L157617,"Come on.  It'll help you get Chris. || Hey, this is great. || Well?"
dead poets society,L157614,L157618,,,u4782,KNOX,u4776,CHARLIE,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,6,6,L157245 || L157271 || L157444 || L157517 || L157616 || L157618,L157245 || L157271 || L157444 || L157517 || L157616 || L157618,Knox Overstreet. || Yeah!  Tell him off!  It couldn't get any worse. || But why? || Needs Chris!  Must have Chris! || Yeah. || So?
dead poets society,L157614,L157619,,,u4776,CHARLIE,u4782,KNOX,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,4,4,L157441 || L157465 || L157617 || L157619,L157441 || L157465 || L157617 || L157619,"Come on.  It'll help you get Chris. || Hey, this is great. || Well? || So you really think she means you're going with her?"
dead poets society,L157614,L157622,,,u4782,KNOX,u4776,CHARLIE,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_register,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,7,6,L157245 || L157271 || L157444 || L157517 || L157616 || L157618 || L157622,L157271 || L157444 || L157517 || L157616 || L157618 || L157622,"Yeah!  Tell him off!  It couldn't get any worse. || But why? || Needs Chris!  Must have Chris! || Yeah. || So? || The point is she was thinking about me! I've only met her once and already she's thinking about me.  Damn it, it's gonna happen!  I feel it.  She's going to be mine!"
dead poets society,L157639,L157639,,,u4785,NEIL,unknown_listener,unknown_listener,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_social;_risk_pragmatic;_risk_ambiguity,3,roughly_equal_power,high_respect,adversarial,roughly_equal_power,high_respect,adversarial,3,3,L157404 || L157502 || L157639,L157404 || L157502 || L157639,"Mr. Keating? Sir? Oh Captain My Captain.  What was the Dead Poets Society? || None of what Mr. Keating has to say means shit to you, does it? || Look, Todd, you're obviously under- estimating the value of this desk set."
dead poets society,L157639,L157641,,,u4785,NEIL,u4788,TODD,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic,1,roughly_equal_power,low_respect,peer_friend,roughly_equal_power,low_respect,peer_friend,6,6,L157451 || L157455 || L157483 || L157487 || L157491 || L157641,L157451 || L157455 || L157483 || L157487 || L157491 || L157641,"Put what?  Goddamn it, tell me. || God, you really have a problem, don't you?  How can it hurt you to read?  I mean isn't that what this is all about? Expressing yourself? || A play, dummy. || So I'm gonna act!  Ever since I can remember I've wanted to try it.  Last summer I even tried to go to summer stock auditions but of course my father wouldn't let me. || First I gotta get the part, then I'll worry about that. || I mean, this is one special gift!  Who would want a football or a baseball bat or a car when they could get a desk set as wonderful as this one!"
dead poets society,L157639,L157642,,,u4788,TODD,u4785,NEIL,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_social;_risk_register,2,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,9,6,L157226 || L157232 || L157450 || L157480 || L157501 || L157507 || L157549 || L157551 || L157642,L157480 || L157501 || L157507 || L157549 || L157551 || L157642,"Found what? || I guess. || Listen Neil, I appreciate your interest in me but I'm not like you.  When you say things, people pay attention.  People follow you.  I'm not like that. || From you? || Neil, you're not gonna... || Yeah!  And just look at this ruler!"
dead poets society,L157667,L157670,,,u4782,KNOX,u4778,CHRIS,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,3,3,L157352 || L157613 || L157670,L157352 || L157613 || L157670,"Sort of. || I'll be there.  The Danburrys.  Friday night.  Thank you, Chris. || But, Chris..."
dead poets society,L157672,L157673,,,u4776,CHARLIE,u4785,NEIL,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,3,3,L157237 || L157429 || L157673,L157237 || L157429 || L157673,"Well, Meeks aced Latin and I didn't quite flunk English so if you want, we've got our study group. || I'm in. || It's Nuwanda."
dead poets society,L157676,L157677,,,u4776,CHARLIE,u4787,PITTS,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,2,2,L157523 || L157677,L157523 || L157677,"It should, but I found it and now I claim it.  carpe cavern, guys.  Seize the cave. || I thought I'd be spontaneous.  I mean, that's the point of this whole thing, isn't it?"
dead poets society,L157680,L157682,,,u4775,CAMERON,u4776,CHARLIE,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,2,2,L157424 || L157682,L157424 || L157682,You know how many demerits we're talking? || They're townies?!
dead poets society,L157693,L157694,,,u4774,BUBBA,u4782,KNOX,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_social,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,1,1,L157694,L157694,"Say Steve, where's your manners?  Here's Mutt's brother and you don't offer him a drink? Want some bourbon?"
dead poets society,L157693,L157695,,,u4782,KNOX,u4774,BUBBA,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic;_risk_ambiguity,2,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,1,1,L157695,L157695,Actually I don't
dead poets society,L157699,L157700,,,u4782,KNOX,u4774,BUBBA,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,2,2,L157695 || L157700,L157695 || L157700,Actually I don't || Actually I don't really know Mutt.
dead poets society,L157704,L157705,,,u4782,KNOX,u4774,BUBBA,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,3,3,L157695 || L157700 || L157705,L157695 || L157700 || L157705,Actually I don't || Actually I don't really know Mutt. || Will do.
dead poets society,L157708,L157709,,,u4776,CHARLIE,u4779,GLORIA,roughly_equal_power,low_respect,peer_friend,friendship,_risk_social,1,roughly_equal_power,low_respect,peer_friend,roughly_equal_power,low_respect,peer_friend,1,1,L157709,L157709,"Miss it?  It drives us crazy.  That's part of what this club is about.  In fact, I'd like to announce that I've published an article in the school paper, in the name of the Dead Poets society, demanding girls be admitted to Welton, so we can all stop beating off."
dead poets society,L157712,L157714,,,u4787,PITTS,u4776,CHARLIE,roughly_equal_power,low_respect,adversarial,adversarial,_risk_pragmatic,1,roughly_equal_power,low_respect,adversarial,roughly_equal_power,low_respect,adversarial,2,2,L157522 || L157714,L157522 || L157714,"Wait a minute, Charlie. This should belong to the club. || Don't you think they'll figure out who did it?!  Don't you know they'll come to you and demand to know what the Dead Poets Society is?   Charlie, you had no right to do something like that!"
dead poets society,L157718,L157719,,,u4776,CHARLIE,u4785,NEIL,roughly_equal_power,low_respect,peer_friend,friendship,_risk_social;_risk_pragmatic;_risk_register,3,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,4,4,L157237 || L157429 || L157673 || L157719,L157237 || L157429 || L157673 || L157719,"Well, Meeks aced Latin and I didn't quite flunk English so if you want, we've got our study group. || I'm in. || It's Nuwanda. || Hey, would you not worry about your precious little necks?  If they catch me, I'll tell them I made it up.  All your asses are safe.  Look, Gloria and Tina didn't come here to listen to us argue. Are we gonna have a meeting or what?"
dead poets society,L157738,L157740,,,u4778,CHRIS,u4777,CHET,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic;_risk_ambiguity,2,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,2,2,L157358 || L157740,L157358 || L157740,"Nice meeting you, Knox.  Bye, Gin. || You know,"
dead poets society,L157757,L157757,,,u4776,CHARLIE,unknown_listener,unknown_listener,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_social;_risk_pragmatic;_risk_register,3,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,3,3,L157235 || L157516 || L157757,L157235 || L157516 || L157757,"Hey, I heard you went to summer school? || I feel like I've never been alive.  For years I've been risking nothing.  I have no idea what I am or what I want to do! Neil, you know you want to act.  Knox wants Chris. || Hey guys, why don't you show Tina the Dead Poets garden?"
dead poets society,L157767,L157770,,,u4776,CHARLIE,u4779,GLORIA,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,low_respect,peer_friend,roughly_equal_power,low_respect,peer_friend,2,2,L157709 || L157770,L157709 || L157770,"Miss it?  It drives us crazy.  That's part of what this club is about.  In fact, I'd like to announce that I've published an article in the school paper, in the name of the Dead Poets society, demanding girls be admitted to Welton, so we can all stop beating off. || I'm not?"
dead poets society,L157785,L157787,,,u4786,NOLAN,u4776,CHARLIE,speaker_higher_power,low_respect,teacher_student_authority,authority,_risk_social,1,speaker_higher_power,low_respect,teacher_student_authority,speaker_higher_power,low_respect,teacher_student_authority,2,2,L157403 || L157787,L157403 || L157787,"Good.  We're very excited about him.  He was a Rhodes Scholar, you know. || Mr. Dalton, if you think you're the first to try to get thrown out of this school, think again.  Others have had similar actions and they have failed just as surely as you will fail.  Bend over and grab your shins."
dead poets society,L157791,L157792,,,u4776,CHARLIE,u4786,NOLAN,listener_higher_power,high_respect,teacher_student_authority,authority,_risk_ambiguity,1,listener_higher_power,high_respect,teacher_student_authority,listener_higher_power,high_respect,teacher_student_authority,2,2,L157214 || L157792,L157214 || L157792,"Doing fine, sir. || Yes... sir."
dead poets society,L157801,L157802,,,u4776,CHARLIE,u4785,NEIL,roughly_equal_power,low_respect,peer_friend,friendship,_risk_register,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,5,5,L157237 || L157429 || L157673 || L157719 || L157802,L157237 || L157429 || L157673 || L157719 || L157802,"Well, Meeks aced Latin and I didn't quite flunk English so if you want, we've got our study group. || I'm in. || It's Nuwanda. || Hey, would you not worry about your precious little necks?  If they catch me, I'll tell them I made it up.  All your asses are safe.  Look, Gloria and Tina didn't come here to listen to us argue. Are we gonna have a meeting or what? || Damn it, Neil, the name is Nuwanda."
dead poets society,L157817,L157820,,,u4781,KEATING,u4776,CHARLIE,speaker_higher_power,neutral_respect,mentor_student,ally,_risk_social;_risk_ambiguity,2,speaker_higher_power,neutral_respect,mentor_student,speaker_higher_power,neutral_respect,mentor_student,2,2,L157472 || L157820,L157472 || L157820,"So avoid using the word 'very' because it's lazy.  A man is not very tired, he is exhausted.  Don't use very sad, use morose.  Language was invented for one reason, boys--to woo women--and, in that endeavor, laziness will not do.  It also won't do in your essays. || Sucking out the marrow doesn't mean getting the bone stuck in your throat, Charles.  You still have responsibilities to yourself and those who care about you."
dead poets society,L157817,L157821,,,u4776,CHARLIE,u4781,KEATING,listener_higher_power,neutral_respect,mentor_student,ally,_risk_ambiguity,1,listener_higher_power,neutral_respect,mentor_student,listener_higher_power,neutral_respect,mentor_student,1,1,L157821,L157821,But I thought-
dead poets society,L157822,L157824,,,u4776,CHARLIE,u4781,KEATING,listener_higher_power,high_respect,teacher_student_authority,authority,_risk_ambiguity,1,listener_higher_power,high_respect,mentor_student,listener_higher_power,high_respect,mentor_student,2,2,L157821 || L157824,L157821 || L157824,But I thought- || Yes sir.
dead poets society,L157822,L157825,,,u4781,KEATING,u4776,CHARLIE,speaker_higher_power,neutral_respect,mentor_student,ally,_risk_social;_risk_pragmatic;_risk_ambiguity,3,speaker_higher_power,neutral_respect,mentor_student,speaker_higher_power,neutral_respect,mentor_student,3,3,L157472 || L157820 || L157825,L157472 || L157820 || L157825,"So avoid using the word 'very' because it's lazy.  A man is not very tired, he is exhausted.  Don't use very sad, use morose.  Language was invented for one reason, boys--to woo women--and, in that endeavor, laziness will not do.  It also won't do in your essays. || Sucking out the marrow doesn't mean getting the bone stuck in your throat, Charles.  You still have responsibilities to yourself and those who care about you. || So keep your head about you--the lot of you--understood?"
dead poets society,L157838,L157840,,,u4785,NEIL,u4788,TODD,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_social,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,7,6,L157451 || L157455 || L157483 || L157487 || L157491 || L157641 || L157840,L157455 || L157483 || L157487 || L157491 || L157641 || L157840,"God, you really have a problem, don't you?  How can it hurt you to read?  I mean isn't that what this is all about? Expressing yourself? || A play, dummy. || So I'm gonna act!  Ever since I can remember I've wanted to try it.  Last summer I even tried to go to summer stock auditions but of course my father wouldn't let me. || First I gotta get the part, then I'll worry about that. || I mean, this is one special gift!  Who would want a football or a baseball bat or a car when they could get a desk set as wonderful as this one! || Follow me then to plainer ground.  God, I love this!"
dead poets society,L157838,L157841,,,u4788,TODD,u4785,NEIL,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,10,6,L157226 || L157232 || L157450 || L157480 || L157501 || L157507 || L157549 || L157551 || L157642 || L157841,L157501 || L157507 || L157549 || L157551 || L157642 || L157841,"I guess. || Listen Neil, I appreciate your interest in me but I'm not like you.  When you say things, people pay attention.  People follow you.  I'm not like that. || From you? || Neil, you're not gonna... || Yeah!  And just look at this ruler! || This play?"
dead poets society,L157838,L157842,,,u4785,NEIL,u4788,TODD,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_social;_risk_ambiguity,2,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,8,6,L157451 || L157455 || L157483 || L157487 || L157491 || L157641 || L157840 || L157842,L157483 || L157487 || L157491 || L157641 || L157840 || L157842,"A play, dummy. || So I'm gonna act!  Ever since I can remember I've wanted to try it.  Last summer I even tried to go to summer stock auditions but of course my father wouldn't let me. || First I gotta get the part, then I'll worry about that. || I mean, this is one special gift!  Who would want a football or a baseball bat or a car when they could get a desk set as wonderful as this one! || Follow me then to plainer ground.  God, I love this! || Yes, and acting!  It's got to be one of the most wonderful things in the world. Most people, if they're lucky, live about half an exciting life! If I could get the parts, I could live dozens of lives."
dead poets society,L157844,L157845,,,u4788,TODD,u4785,NEIL,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,11,6,L157226 || L157232 || L157450 || L157480 || L157501 || L157507 || L157549 || L157551 || L157642 || L157841 || L157845,L157507 || L157549 || L157551 || L157642 || L157841 || L157845,"Listen Neil, I appreciate your interest in me but I'm not like you.  When you say things, people pay attention.  People follow you.  I'm not like that. || From you? || Neil, you're not gonna... || Yeah!  And just look at this ruler! || This play? || No thanks."
