movie_name,conversation_id,utterance_id,turn_index,utterance_order,speaker_id,speaker_name,listener_id,listener_name,current_power_dynamic,current_respect_level,current_relationship_type,current_global_category,active_risk_types,target_risk_count,aggregate_power_dynamic,aggregate_respect_level,aggregate_relationship_type,recent_power_dynamic,recent_respect_level,recent_relationship_type,edge_observation_count,recent_observation_count,supporting_utterance_ids,recent_utterance_ids,recent_evidence_lines,graph_summary
dead poets society,L157614,L157619,,,u4776,CHARLIE,u4782,KNOX,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,4,4,L157441 || L157465 || L157617 || L157619,L157441 || L157465 || L157617 || L157619,"Come on.  It'll help you get Chris. || Hey, this is great. || Well? || So you really think she means you're going with her?","CHARLIE is speaking to KNOX in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Come on.  It'll help you get Chris. || Hey, this is great. || Well? || So you really think she means you're going with her? Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157614,L157622,,,u4782,KNOX,u4776,CHARLIE,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_register,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,7,6,L157245 || L157271 || L157444 || L157517 || L157616 || L157618 || L157622,L157271 || L157444 || L157517 || L157616 || L157618 || L157622,"Yeah!  Tell him off!  It couldn't get any worse. || But why? || Needs Chris!  Must have Chris! || Yeah. || So? || The point is she was thinking about me! I've only met her once and already she's thinking about me.  Damn it, it's gonna happen!  I feel it.  She's going to be mine!","KNOX is speaking to CHARLIE in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Yeah!  Tell him off!  It couldn't get any worse. || But why? || Needs Chris!  Must have Chris! || Yeah. || So? || The point is she was thinking about me! I've only met her once and already she's thinking about me.  Damn it, it's gonna happen!  I feel it.  She's going to be mine! Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has register risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157639,L157639,,,u4785,NEIL,unknown_listener,unknown_listener,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_social;_risk_pragmatic;_risk_ambiguity,3,roughly_equal_power,high_respect,adversarial,roughly_equal_power,high_respect,adversarial,6,6,L157268 || L157404 || L157479 || L157502 || L157591 || L157639,L157268 || L157404 || L157479 || L157502 || L157591 || L157639,"You know me, always taking on too much. || Mr. Keating? Sir? Oh Captain My Captain.  What was the Dead Poets Society? || I've found it. || None of what Mr. Keating has to say means shit to you, does it? || Look at this. || Look, Todd, you're obviously under- estimating the value of this desk set.","NEIL is speaking to unknown_listener in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as adversarial (A confrontational, resistant, accusatory, or conflict-driven relation in the local dialogue.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows high respect or deference. Recent interaction state: the recent edge is labeled as adversarial (A confrontational, resistant, accusatory, or conflict-driven relation in the local dialogue.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows high respect or deference. Recent evidence: You know me, always taking on too much. || Mr. Keating? Sir? Oh Captain My Captain.  What was the Dead Poets Society? || I've found it. || None of what Mr. Keating has to say means shit to you, does it? || Look at this. || Look, Todd, you're obviously under- estimating the val... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has social, pragmatic, ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157639,L157641,,,u4785,NEIL,u4788,TODD,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic,1,roughly_equal_power,low_respect,peer_friend,roughly_equal_power,low_respect,peer_friend,6,6,L157451 || L157455 || L157483 || L157487 || L157491 || L157641,L157451 || L157455 || L157483 || L157487 || L157491 || L157641,"Put what?  Goddamn it, tell me. || God, you really have a problem, don't you?  How can it hurt you to read?  I mean isn't that what this is all about? Expressing yourself? || A play, dummy. || So I'm gonna act!  Ever since I can remember I've wanted to try it.  Last summer I even tried to go to summer stock auditions but of course my father wouldn't let me. || First I gotta get the part, then I'll worry about that. || I mean, this is one special gift!  Who would want a football or a baseball bat or a car when they could get a desk set as wonderful as this one!","NEIL is speaking to TODD in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows low respect, resistance, hostility, or informality. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows low respect, resistance, hostility, or informality. Recent evidence: Put what?  Goddamn it, tell me. || God, you really have a problem, don't you?  How can it hurt you to read?  I mean isn't that what this is all about? Expressing yourself? || A play, dummy. || So I'm gonna act!  Ever since I can remember I've wanted to try it.  Last summer I e... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157639,L157642,,,u4788,TODD,u4785,NEIL,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_social;_risk_register,2,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,9,6,L157226 || L157232 || L157450 || L157480 || L157501 || L157507 || L157549 || L157551 || L157642,L157480 || L157501 || L157507 || L157549 || L157551 || L157642,"Found what? || I guess. || Listen Neil, I appreciate your interest in me but I'm not like you.  When you say things, people pay attention.  People follow you.  I'm not like that. || From you? || Neil, you're not gonna... || Yeah!  And just look at this ruler!","TODD is speaking to NEIL in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Found what? || I guess. || Listen Neil, I appreciate your interest in me but I'm not like you.  When you say things, people pay attention.  People follow you.  I'm not like that. || From you? || Neil, you're not gonna... || Yeah!  And just look at this ruler! Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has social, register risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157667,L157670,,,u4782,KNOX,u4778,CHRIS,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,3,3,L157352 || L157613 || L157670,L157352 || L157613 || L157670,"Sort of. || I'll be there.  The Danburrys.  Friday night.  Thank you, Chris. || But, Chris...","KNOX is speaking to CHRIS in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Sort of. || I'll be there.  The Danburrys.  Friday night.  Thank you, Chris. || But, Chris... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157672,L157673,,,u4776,CHARLIE,u4785,NEIL,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,3,3,L157237 || L157429 || L157673,L157237 || L157429 || L157673,"Well, Meeks aced Latin and I didn't quite flunk English so if you want, we've got our study group. || I'm in. || It's Nuwanda.","CHARLIE is speaking to NEIL in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Well, Meeks aced Latin and I didn't quite flunk English so if you want, we've got our study group. || I'm in. || It's Nuwanda. Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157676,L157677,,,u4776,CHARLIE,u4787,PITTS,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,2,2,L157523 || L157677,L157523 || L157677,"It should, but I found it and now I claim it.  carpe cavern, guys.  Seize the cave. || I thought I'd be spontaneous.  I mean, that's the point of this whole thing, isn't it?","CHARLIE is speaking to PITTS in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: It should, but I found it and now I claim it.  carpe cavern, guys.  Seize the cave. || I thought I'd be spontaneous.  I mean, that's the point of this whole thing, isn't it? Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157680,L157682,,,u4775,CAMERON,u4776,CHARLIE,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,2,2,L157424 || L157682,L157424 || L157682,You know how many demerits we're talking? || They're townies?!,"CAMERON is speaking to CHARLIE in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: You know how many demerits we're talking? || They're townies?! Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157693,L157693,,,u4782,KNOX,unknown_listener,unknown_listener,unclear,unclear,unclear,unclear,_risk_ambiguity,1,unclear,unclear,unclear,unclear,unclear,unclear,2,2,L157611 || L157693,L157611 || L157693,"Well, sure! || No relation.  Never heard of him. Sorry.","KNOX is speaking to unknown_listener in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as unclear (Not enough evidence in the provided local dialogue context to infer a reliable relationship.); overall, the power relationship is unclear, and the respect level is unclear. Recent interaction state: the recent edge is labeled as unclear (Not enough evidence in the provided local dialogue context to infer a reliable relationship.); locally, the power relationship is unclear, and the respect level is unclear. Recent evidence: Well, sure! || No relation.  Never heard of him. Sorry. Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157693,L157694,,,u4774,BUBBA,u4782,KNOX,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_social,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,1,1,L157694,L157694,"Say Steve, where's your manners?  Here's Mutt's brother and you don't offer him a drink? Want some bourbon?","BUBBA is speaking to KNOX in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Say Steve, where's your manners?  Here's Mutt's brother and you don't offer him a drink? Want some bourbon? Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has social risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157693,L157695,,,u4782,KNOX,u4774,BUBBA,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic;_risk_ambiguity,2,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,1,1,L157695,L157695,Actually I don't,"KNOX is speaking to BUBBA in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Actually I don't Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic, ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157699,L157700,,,u4782,KNOX,u4774,BUBBA,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,2,2,L157695 || L157700,L157695 || L157700,Actually I don't || Actually I don't really know Mutt.,"KNOX is speaking to BUBBA in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Actually I don't || Actually I don't really know Mutt. Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157704,L157704,,,u4774,BUBBA,unknown_listener,unknown_listener,unclear,unclear,acquaintance,acquaintance,_risk_pragmatic,1,unclear,unclear,acquaintance,unclear,unclear,acquaintance,1,1,L157704,L157704,"Well, I'd better find Patsy.  Say hello to Mutt for me.","BUBBA is speaking to unknown_listener in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as acquaintance (A known but weakly specified relation without enough evidence for a stronger label.); overall, the power relationship is unclear, and the respect level is unclear. Recent interaction state: the recent edge is labeled as acquaintance (A known but weakly specified relation without enough evidence for a stronger label.); locally, the power relationship is unclear, and the respect level is unclear. Recent evidence: Well, I'd better find Patsy.  Say hello to Mutt for me. Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157704,L157705,,,u4782,KNOX,u4774,BUBBA,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_ambiguity,1,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,3,3,L157695 || L157700 || L157705,L157695 || L157700 || L157705,Actually I don't || Actually I don't really know Mutt. || Will do.,"KNOX is speaking to BUBBA in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Actually I don't || Actually I don't really know Mutt. || Will do. Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157708,L157709,,,u4776,CHARLIE,u4779,GLORIA,roughly_equal_power,low_respect,peer_friend,friendship,_risk_social,1,roughly_equal_power,low_respect,peer_friend,roughly_equal_power,low_respect,peer_friend,1,1,L157709,L157709,"Miss it?  It drives us crazy.  That's part of what this club is about.  In fact, I'd like to announce that I've published an article in the school paper, in the name of the Dead Poets society, demanding girls be admitted to Welton, so we can all stop beating off.","CHARLIE is speaking to GLORIA in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows low respect, resistance, hostility, or informality. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows low respect, resistance, hostility, or informality. Recent evidence: Miss it?  It drives us crazy.  That's part of what this club is about.  In fact, I'd like to announce that I've published an article in the school paper, in the name of the Dead Poets society, demanding girls be admitted to Welton, so we can all stop beating off. Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has social risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157712,L157714,,,u4787,PITTS,u4776,CHARLIE,roughly_equal_power,low_respect,adversarial,adversarial,_risk_pragmatic,1,roughly_equal_power,low_respect,adversarial,roughly_equal_power,low_respect,adversarial,2,2,L157522 || L157714,L157522 || L157714,"Wait a minute, Charlie. This should belong to the club. || Don't you think they'll figure out who did it?!  Don't you know they'll come to you and demand to know what the Dead Poets Society is?   Charlie, you had no right to do something like that!","PITTS is speaking to CHARLIE in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as adversarial (A confrontational, resistant, accusatory, or conflict-driven relation in the local dialogue.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows low respect, resistance, hostility, or informality. Recent interaction state: the recent edge is labeled as adversarial (A confrontational, resistant, accusatory, or conflict-driven relation in the local dialogue.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows low respect, resistance, hostility, or informality. Recent evidence: Wait a minute, Charlie. This should belong to the club. || Don't you think they'll figure out who did it?!  Don't you know they'll come to you and demand to know what the Dead Poets Society is?   Charlie, you had no right to do something like that! Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157718,L157719,,,u4776,CHARLIE,u4785,NEIL,roughly_equal_power,low_respect,peer_friend,friendship,_risk_social;_risk_pragmatic;_risk_register,3,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,4,4,L157237 || L157429 || L157673 || L157719,L157237 || L157429 || L157673 || L157719,"Well, Meeks aced Latin and I didn't quite flunk English so if you want, we've got our study group. || I'm in. || It's Nuwanda. || Hey, would you not worry about your precious little necks?  If they catch me, I'll tell them I made it up.  All your asses are safe.  Look, Gloria and Tina didn't come here to listen to us argue. Are we gonna have a meeting or what?","CHARLIE is speaking to NEIL in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Well, Meeks aced Latin and I didn't quite flunk English so if you want, we've got our study group. || I'm in. || It's Nuwanda. || Hey, would you not worry about your precious little necks?  If they catch me, I'll tell them I made it up.  All your asses are safe.  Look, Gloria... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has social, pragmatic, register risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157738,L157740,,,u4778,CHRIS,u4777,CHET,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_pragmatic;_risk_ambiguity,2,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,2,2,L157358 || L157740,L157358 || L157740,"Nice meeting you, Knox.  Bye, Gin. || You know,","CHRIS is speaking to CHET in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Nice meeting you, Knox.  Bye, Gin. || You know, Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has pragmatic, ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157741,L157741,,,u4778,CHRIS,unknown_listener,unknown_listener,unclear,unclear,unclear,unclear,_risk_ambiguity,1,unclear,unclear,unclear,unclear,unclear,unclear,2,2,L157341 || L157741,L157341 || L157741,Pleased to meet you. || Don't stop.,"CHRIS is speaking to unknown_listener in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as unclear (Not enough evidence in the provided local dialogue context to infer a reliable relationship.); overall, the power relationship is unclear, and the respect level is unclear. Recent interaction state: the recent edge is labeled as unclear (Not enough evidence in the provided local dialogue context to infer a reliable relationship.); locally, the power relationship is unclear, and the respect level is unclear. Recent evidence: Pleased to meet you. || Don't stop. Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157741,L157742,,,u4777,CHET,u4778,CHRIS,roughly_equal_power,neutral_respect,unclear,unclear,_risk_ambiguity,1,roughly_equal_power,neutral_respect,unclear,roughly_equal_power,neutral_respect,unclear,1,1,L157742,L157742,Stop what?,"CHET is speaking to CHRIS in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as unclear (Not enough evidence in the provided local dialogue context to infer a reliable relationship.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as unclear (Not enough evidence in the provided local dialogue context to infer a reliable relationship.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Stop what? Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has ambiguity risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
dead poets society,L157757,L157757,,,u4776,CHARLIE,unknown_listener,unknown_listener,roughly_equal_power,neutral_respect,peer_friend,friendship,_risk_social;_risk_pragmatic;_risk_register,3,roughly_equal_power,neutral_respect,peer_friend,roughly_equal_power,neutral_respect,peer_friend,4,4,L157235 || L157275 || L157516 || L157757,L157235 || L157275 || L157516 || L157757,"Hey, I heard you went to summer school? || Okay, so I don't like it any more than you do.  I'm just saying || I feel like I've never been alive.  For years I've been risking nothing.  I have no idea what I am or what I want to do! Neil, you know you want to act.  Knox wants Chris. || Hey guys, why don't you show Tina the Dead Poets garden?","CHARLIE is speaking to unknown_listener in dead poets society. Movie-specific social context: Teacher-student authority, mentorship, school discipline, peer friendship, family authority, support, and conflict with institutional expectations. Aggregate relationship state: the edge is usually labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); overall, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent interaction state: the recent edge is labeled as peer friend (A familiar peer relationship among students or similar-status characters, often casual or supportive.); locally, the speaker and listener appear to have roughly equal social power, and the speaker shows a neutral or ordinary level of respect. Recent evidence: Hey, I heard you went to summer school? || Okay, so I don't like it any more than you do.  I'm just saying || I feel like I've never been alive.  For years I've been risking nothing.  I have no idea what I am or what I want to do! Neil, you know you want to act.  Knox wants Ch... Translation guidance: use the recent interaction state as the main guide and the aggregate state as background. Because this line has social, pragmatic, register risk, preserve the power dynamic, respect level, relationship tone, and register without over-forcing the labels if the source line suggests otherwise."
