movie_name,movie_idx,conversation_id,utterance_id,timestamp,speaker_id,speaker_name,reply_to,listener_id,listener_name,text
dead poets society,m318,L157973,L157974,,u4782,KNOX,L157973,u4778,CHRIS,Are you going with Chet?
dead poets society,m318,L157973,L157975,,u4778,CHRIS,L157974,u4782,KNOX,Chet? To a play? Are you kidding?
dead poets society,m318,L157973,L157976,,u4782,KNOX,L157975,u4778,CHRIS,Then come with me.
dead poets society,m318,L157973,L157977,,u4778,CHRIS,L157976,u4782,KNOX,"Knox, you are so infuriating!"
dead poets society,m318,L157973,L157978,,u4782,KNOX,L157977,u4778,CHRIS,"Just give me one chance. If you don't like me after tonight, I'll stay away forever."
dead poets society,m318,L157973,L157979,,u4778,CHRIS,L157978,u4782,KNOX,Uh-huh.
dead poets society,m318,L157973,L157980,,u4782,KNOX,L157979,u4778,CHRIS,"I promise. Dead Poets honor. Come with me tonight, then if you don't want to see me again, I swear I'll bow out."
dead poets society,m318,L157973,L157981,,u4778,CHRIS,L157980,u4782,KNOX,"God, if Chet found out he'd..."
dead poets society,m318,L157973,L157982,,u4782,KNOX,L157981,u4778,CHRIS,Chet won't know anything. We'll sit in back and sneak away as soon as it's over.
dead poets society,m318,L157973,L157983,,u4778,CHRIS,L157982,u4782,KNOX,"Knox, if you promise that this will be the end of it-"
dead poets society,m318,L157973,L157984,,u4782,KNOX,L157983,u4778,CHRIS,Dead Poets honor.
dead poets society,m318,L157973,L157985,,u4778,CHRIS,L157984,u4782,KNOX,What is that?
dead poets society,m318,L157973,L157986,,u4782,KNOX,L157985,u4778,CHRIS,My Word
dead poets society,m318,L158004,L158004,,u4778,CHRIS,,,,I have to go home. Chet might call.
dead poets society,m318,L158004,L158005,,u4782,KNOX,L158004,u4778,CHRIS,It's just for a little while. You promised.
dead poets society,m318,L158006,L158006,,u4781,KEATING,,,,We used to meet here on special occasions. Who would like to convene the meeting?
dead poets society,m318,L158006,L158007,,u4783,MEEKS,L158006,u4781,KEATING,"""We went to the woods because we wanted to suck all the marrow out of life."" Anybody want to read?"
dead poets society,m318,L158008,L158008,,u4781,KEATING,,,,"Come on boys, don't be shy."
dead poets society,m318,L158008,L158009,,u4788,TODD,L158008,u4781,KEATING,I have something.
