movie_name,movie_idx,conversation_id,utterance_id,timestamp,turn_index,utterance_order,speaker_id,speaker_name,reply_to,listener_id,listener_name,text
mrs brown,m446,L396961,L396964,,3,3,u6696,BROWN,L396963,u6704,VICTORIA,Have I ever let you down before--?
mrs brown,m446,L396961,L396965,,4,4,u6704,VICTORIA,L396964,u6696,BROWN,-- You stand there and tell me it is my duty ... after all you promised me!
mrs brown,m446,L396961,L396966,,5,5,u6696,BROWN,L396965,u6704,VICTORIA,I'm breaking no promises!
mrs brown,m446,L396961,L396967,,6,6,u6704,VICTORIA,L396966,u6696,BROWN,You are forcing me to do the very thing you know I fear most!
mrs brown,m446,L396961,L396968,,7,7,u6696,BROWN,L396967,u6704,VICTORIA,"For god's sake, woman, I'm just trying to keep you safe!"
mrs brown,m446,L396961,L396969,,8,8,u6704,VICTORIA,L396968,u6696,BROWN,I will not hear any more about my safety!! You made me a promise and now you have broken it!
mrs brown,m446,L396970,L396970,,0,0,u6696,BROWN,,,,"-- When I took you out riding, come rain or shine, because I knew it was right for you, when I kept the bairns off your back so you could have a bit of peace, when I saw you safe from home to home and you didn't even know I was there...! All I've ever thought about is you!"
mrs brown,m446,L396970,L396971,,1,1,u6704,VICTORIA,L396970,u6696,BROWN,Then why send me back to them?!
mrs brown,m446,L396970,L396972,,2,2,u6696,BROWN,L396971,u6704,VICTORIA,Because I have to!
mrs brown,m446,L396976,L396976,,0,0,u6704,VICTORIA,,,,Where is my son?
mrs brown,m446,L396976,L396977,,1,1,u6702,PRINCESS ALEXANDRA,L396976,u6704,VICTORIA,"Prince Albert is at Windsor, ma'am."
mrs brown,m446,L396976,L396978,,2,2,u6704,VICTORIA,L396977,u6702,PRINCESS ALEXANDRA,Why is he not here?
mrs brown,m446,L396976,L396979,,3,3,u6702,PRINCESS ALEXANDRA,L396978,u6704,VICTORIA,"He is sick, ma'am."
mrs brown,m446,L396976,L396980,,4,4,u6704,VICTORIA,L396979,u6702,PRINCESS ALEXANDRA,Then why are you not with him?
mrs brown,m446,L396976,L396981,,5,5,u6702,PRINCESS ALEXANDRA,L396980,u6704,VICTORIA,You ordered all members of the Royal Family to attend you at Balmoral.
mrs brown,m446,L396976,L396982,,6,6,u6704,VICTORIA,L396981,u6702,PRINCESS ALEXANDRA,What is the matter with him?
mrs brown,m446,L396976,L396983,,7,7,u6702,PRINCESS ALEXANDRA,L396982,u6704,VICTORIA,"He has typhoid fever, ma'am."
mrs brown,m446,L396984,L396984,,0,0,u6704,VICTORIA,,,,"No. You are mistaken. Prince Albert, my husband, had typhoid fever. I asked what was wrong with my son."
mrs brown,m446,L396984,L396985,,1,1,u6699,JENNER,L396984,u6704,VICTORIA,"The same, your Majesty."
mrs brown,m446,L396986,L396986,,0,0,u6704,VICTORIA,,,,Why was I not informed?
mrs brown,m446,L396986,L396987,,1,1,u6699,JENNER,L396986,u6704,VICTORIA,"I did not consider it wise, in the circumstances, to tax your nerves."
mrs brown,m446,L396986,L396988,,2,2,u6704,VICTORIA,L396987,u6699,JENNER,How ill is he?
mrs brown,m446,L396995,L396995,,0,0,u6701,PONSONBY,,,,The Queen will be riding to St. George's on the fifth.
mrs brown,m446,L396995,L396996,,1,1,u6696,BROWN,L396995,u6701,PONSONBY,I recommend Her Majesty uses the covered carriage with a full Horse Guard. In the event of any disturbance I will ensure --
mrs brown,m446,L397013,L397013,,0,0,u6704,VICTORIA,,,,How long has he been this sick?
mrs brown,m446,L397013,L397014,,1,1,u6700,LADY ELY,L397013,u6704,VICTORIA,"A few days, ma'am."
mrs brown,m446,L397013,L397015,,2,2,u6704,VICTORIA,L397014,u6700,LADY ELY,Why was I not told earlier?
mrs brown,m446,L397016,L397016,,0,0,u6704,VICTORIA,,,,You should never have gone out in such foul weather.
mrs brown,m446,L397016,L397017,,1,1,u6696,BROWN,L397016,u6704,VICTORIA,Someone has to look after you. It could've been someone. It was before.
mrs brown,m446,L397016,L397018,,2,2,u6704,VICTORIA,L397017,u6696,BROWN,Yes. Yes it was.
mrs brown,m446,L397023,L397023,,0,0,u6699,JENNER,,,,Erysipelas.
mrs brown,m446,L397023,L397024,,1,1,u6701,PONSONBY,L397023,u6699,JENNER,"Not too protracted, I hope."
mrs brown,m446,L397023,L397025,,2,2,u6699,JENNER,L397024,u6701,PONSONBY,"A few days... When he heard, the Prince of Wales threw the bust from the window of the Royal Gallery. It took four hours to gather the fragments."
mrs brown,m446,L397026,L397026,,0,0,u6701,PONSONBY,,,,The Queen wishes to publish an account of him.
mrs brown,m446,L397026,L397027,,1,1,u6699,JENNER,L397026,u6701,PONSONBY,Dear oh dear.
mrs brown,m446,L397026,L397028,,2,2,u6701,PONSONBY,L397027,u6699,JENNER,We think she can be dissuaded. Have you had a glance at the diary?
mrs brown,m446,L397026,L397029,,3,3,u6699,JENNER,L397028,u6701,PONSONBY,Yes.
mrs brown,m446,L397026,L397030,,4,4,u6701,PONSONBY,L397029,u6699,JENNER,Quite. I think I'd best take it back.
mrs brown,m446,L397026,L397031,,5,5,u6699,JENNER,L397030,u6701,PONSONBY,Of course.
mrs brown,m446,L397032,L397032,,0,0,u6699,JENNER,,,,Where did you find it by the way?
mrs brown,m446,L397032,L397033,,1,1,u6701,PONSONBY,L397032,u6699,JENNER,Some young page was boasting about having seen it. Lucky.
mrs brown,m446,L397034,L397034,,0,0,u6699,JENNER,,,,"Well, no rest for the wicked, Henry."
mrs brown,m446,L397034,L397035,,1,1,u6701,PONSONBY,L397034,u6699,JENNER,"No, indeed."
